chr1	3143137	3143139	0.959	24	23	B	G	+	12	12	-	12	11
chr1	3143187	3143189	0.91	22	20	B	G	+	11	10	-	11	10
chr1	3143206	3143208	0.914	23	21	B	G	+	11	10	-	12	11
chr1	3143230	3143232	0.905	21	19	B	G	+	9	9	-	12	10
chr1	3143294	3143296	0.864	22	19	B	G	+	6	6	-	16	13
chr1	3143299	3143301	0.843	19	16	B	G	+	6	5	-	13	11
chr1	3143333	3143335	0.85	20	17	B	G	+	7	6	-	13	11
chr1	3143341	3143343	0.957	23	22	B	G	+	8	8	-	15	14
chr1	3143372	3143374	1	16	16	B	G	+	6	6	-	10	10
chr1	3143382	3143384	0.929	14	13	B	G	+	6	6	-	8	7
chr1	3143398	3143400	0.938	16	15	B	G	+	6	6	-	10	9
chr1	3143406	3143408	1	17	17	B	G	+	7	7	-	10	10
chr1	3143430	3143432	1	16	16	B	G	+	4	4	-	12	12
chr1	3143524	3143526	0.334	18	6	B	G	+	10	3	-	8	3
chr1	3143569	3143571	1	17	17	B	G	+	9	9	-	8	8
chr1	3143575	3143577	1	17	17	B	G	+	9	9	-	8	8
chr1	3143599	3143601	1	22	22	B	G	+	12	12	-	10	10
chr1	3143619	3143621	0.95	20	19	B	G	+	9	8	-	11	11
chr1	3143632	3143634	0.91	22	20	B	G	+	9	8	-	13	12
chr1	3143772	3143774	0.963	27	26	B	G	+	8	8	-	19	18
chr1	3143950	3143952	1	12	12	B	G	+	5	5	-	7	7
chr1	3143952	3143954	1	12	12	B	G	+	5	5	-	7	7
chr1	3144002	3144004	0.693	13	9	B	G	+	7	5	-	6	4
chr1	3144149	3144151	0.945	18	17	B	G	+	5	5	-	13	12
chr1	3144178	3144180	1	20	20	B	G	+	6	6	-	14	14
chr1	3144406	3144408	0.91	11	10	B	G	+	8	8	-	3	2
chr1	3144428	3144430	0.875	8	7	B	G	+	6	6	-	2	1
chr1	3144458	3144460	1	8	8	B	G	+	7	7	-	1	1
chr1	3144478	3144480	1	10	10	B	G	+	8	8	-	2	2
chr1	3144499	3144501	1	9	9	B	G	+	8	8	-	1	1
chr1	3144574	3144576	1	9	9	B	G	+	4	4	-	5	5
chr1	3144714	3144716	0.819	11	9	B	G	+	5	5	-	6	4
chr1	3144816	3144818	0.917	12	11	B	G	+	3	3	-	9	8
chr1	3144835	3144837	0.728	11	8	B	G	+	3	3	-	8	5
chr1	3144982	3144984	1	14	14	B	G	+	7	7	-	7	7
chr1	3145067	3145069	0.8	10	8	B	G	+	9	7	-	1	1
chr1	3145140	3145142	0.847	13	11	B	G	+	6	5	-	7	6
chr1	3145203	3145205	0.786	14	11	B	G	+	6	4	-	8	7
chr1	3145693	3145695	1	11	11	B	G	+	3	3	-	8	8
chr1	3145712	3145714	0.834	12	10	B	G	+	4	3	-	8	7
chr1	3145969	3145971	0.929	14	13	B	G	+	7	7	-	7	6
chr1	3146249	3146251	0.616	13	8	B	G	+	2	2	-	11	6
chr1	3146501	3146503	0.5	4	2	B	G	+	1	1	-	3	1
chr1	3146654	3146656	1	6	6	-	G	+	0	0	-	6	6
chr1	3146698	3146700	1	7	7	-	G	+	0	0	-	7	7
chr1	3146734	3146736	0.924	13	12	B	G	+	1	1	-	12	11
chr1	3146829	3146831	0.938	16	15	B	G	+	2	2	-	14	13
chr1	3146919	3146921	0.734	15	11	B	G	+	8	7	-	7	4
chr1	3147222	3147224	0.917	12	11	B	G	+	9	9	-	3	2
chr1	3147379	3147381	0.889	18	16	B	G	+	7	6	-	11	10
chr1	3147419	3147421	1	11	11	B	G	+	2	2	-	9	9
chr1	3147447	3147449	0.824	17	14	B	G	+	9	7	-	8	7
chr1	3147492	3147494	0.783	23	18	B	G	+	16	12	-	7	6
chr1	3147529	3147531	0.914	23	21	B	G	+	15	14	-	8	7
chr1	3147576	3147578	0.9	20	18	B	G	+	9	8	-	11	10
chr1	3147635	3147637	0.773	22	17	B	G	+	12	8	-	10	9
chr1	3147668	3147670	0.76	25	19	B	G	+	16	11	-	9	8
chr1	3147748	3147750	1	17	17	B	G	+	8	8	-	9	9
chr1	3147753	3147755	1	18	18	B	G	+	8	8	-	10	10
chr1	3147755	3147757	1	18	18	B	G	+	8	8	-	10	10
chr1	3147759	3147761	1	17	17	B	G	+	8	8	-	9	9
chr1	3147776	3147778	1	17	17	B	G	+	7	7	-	10	10
chr1	3147798	3147800	1	19	19	B	G	+	8	8	-	11	11
chr1	3147810	3147812	1	20	20	B	G	+	9	9	-	11	11
chr1	3147837	3147839	0.889	18	16	B	G	+	9	7	-	9	9
chr1	3147840	3147842	0.945	18	17	B	G	+	9	8	-	9	9
chr1	3147855	3147857	1	18	18	B	G	+	10	10	-	8	8
chr1	3147863	3147865	1	16	16	B	G	+	10	10	-	6	6
chr1	3147913	3147915	0.75	12	9	B	G	+	7	5	-	5	4
chr1	3147956	3147958	1	6	6	B	G	+	2	2	-	4	4
chr1	3148025	3148027	0.546	11	6	B	G	+	3	2	-	8	4
chr1	3148057	3148059	0.858	14	12	B	G	+	7	5	-	7	7
chr1	3148059	3148061	0.929	14	13	B	G	+	7	6	-	7	7
chr1	3148098	3148100	1	14	14	B	G	+	8	8	-	6	6
chr1	3148108	3148110	0.929	14	13	B	G	+	8	8	-	6	5
chr1	3148124	3148126	1	13	13	B	G	+	6	6	-	7	7
chr1	3148128	3148130	1	13	13	B	G	+	6	6	-	7	7
chr1	3148132	3148134	1	13	13	B	G	+	6	6	-	7	7
chr1	3148139	3148141	0.929	14	13	B	G	+	6	6	-	8	7
chr1	3148165	3148167	0.934	15	14	B	G	+	5	4	-	10	10
chr1	3148289	3148291	0.875	8	7	B	G	+	3	2	-	5	5
chr1	3148449	3148451	0.917	12	11	B	G	+	4	4	-	8	7
chr1	3149015	3149017	1	9	9	B	G	+	4	4	-	5	5
chr1	3149168	3149170	1	11	11	B	G	+	8	8	-	3	3
chr1	3149330	3149332	0.917	12	11	B	G	+	4	4	-	8	7
chr1	3149493	3149495	0.945	18	17	B	G	+	7	7	-	11	10
chr1	3149498	3149500	0.953	21	20	B	G	+	9	9	-	12	11
chr1	3149554	3149556	1	20	20	B	G	+	13	13	-	7	7
chr1	3149886	3149888	0.875	16	14	B	G	+	7	6	-	9	8
chr1	3149915	3149917	1	14	14	B	G	+	6	6	-	8	8
chr1	3149929	3149931	1	10	10	B	G	+	3	3	-	7	7
chr1	3149937	3149939	1	11	11	B	G	+	4	4	-	7	7
chr1	3150007	3150009	0.77	13	10	B	G	+	6	5	-	7	5
chr1	3150021	3150023	0.867	15	13	B	G	+	7	5	-	8	8
chr1	3150046	3150048	1	13	13	B	G	+	5	5	-	8	8
chr1	3150056	3150058	1	13	13	B	G	+	5	5	-	8	8
chr1	3150067	3150069	1	12	12	B	G	+	4	4	-	8	8
chr1	3150121	3150123	0.79	19	15	B	G	+	9	8	-	10	7
chr1	3150147	3150149	1	20	20	B	G	+	10	10	-	10	10
chr1	3150150	3150152	0.955	22	21	B	G	+	10	10	-	12	11
chr1	3150267	3150269	1	28	28	B	G	+	13	13	-	15	15
chr1	3150289	3150291	0.967	30	29	B	G	+	14	13	-	16	16
chr1	3150390	3150392	0.813	16	13	B	G	+	2	1	-	14	12
chr1	3150569	3150571	0.8	20	16	B	G	+	5	2	-	15	14
chr1	3150725	3150727	0.75	12	9	B	G	+	2	2	-	10	7
chr1	3150789	3150791	0.889	9	8	-	G	+	0	0	-	9	8
chr1	3150823	3150825	1	5	5	-	G	+	0	0	-	5	5
chr1	3150830	3150832	1	4	4	-	G	+	0	0	-	4	4
chr1	3150863	3150865	nan	0	0	..	G	+	0	0	-	0	0
chr1	3150922	3150924	nan	0	0	..	G	+	0	0	-	0	0
chr1	3151014	3151016	1	6	6	+	G	+	6	6	-	0	0
chr1	3151022	3151024	0.858	7	6	+	G	+	7	6	-	0	0
chr1	3151024	3151026	1	8	8	+	G	+	8	8	-	0	0
chr1	3151037	3151039	1	9	9	+	G	+	9	9	-	0	0
chr1	3151060	3151062	1	10	10	+	G	+	10	10	-	0	0
chr1	3151071	3151073	1	11	11	+	G	+	11	11	-	0	0
chr1	3151109	3151111	1	9	9	+	G	+	9	9	-	0	0
chr1	3151138	3151140	1	17	17	+	G	+	17	17	-	0	0
chr1	3151147	3151149	0.942	17	16	+	G	+	17	16	-	0	0
chr1	3151151	3151153	1	16	16	+	G	+	16	16	-	0	0
chr1	3151194	3151196	1	18	18	+	G	+	18	18	-	0	0
chr1	3151202	3151204	1	17	17	+	G	+	17	17	-	0	0
chr1	3151262	3151264	0.917	12	11	B	G	+	11	10	-	1	1
chr1	3151387	3151389	1	15	15	B	G	+	12	12	-	3	3
chr1	3151507	3151509	1	13	13	B	G	+	10	10	-	3	3
chr1	3151519	3151521	1	13	13	B	G	+	10	10	-	3	3
chr1	3151548	3151550	1	10	10	B	G	+	8	8	-	2	2
chr1	3151576	3151578	1	7	7	B	G	+	5	5	-	2	2
chr1	3151594	3151596	1	8	8	B	G	+	5	5	-	3	3
chr1	3151600	3151602	1	8	8	B	G	+	5	5	-	3	3
chr1	3151616	3151618	1	9	9	B	G	+	6	6	-	3	3
chr1	3151951	3151953	0.75	4	3	+	G	+	4	3	-	0	0
chr1	3152061	3152063	1	1	1	+	G	+	1	1	-	0	0
chr1	3152302	3152304	0.834	6	5	B	G	+	3	2	-	3	3
chr1	3152456	3152458	0.813	16	13	B	G	+	6	5	-	10	8
chr1	3152503	3152505	1	15	15	B	G	+	9	9	-	6	6
chr1	3152532	3152534	0.945	18	17	B	G	+	9	8	-	9	9
chr1	3152581	3152583	0.305	23	7	B	G	+	10	2	-	13	5
chr1	3153145	3153147	1	6	6	B	G	+	4	4	-	2	2
chr1	3153155	3153157	1	7	7	B	G	+	5	5	-	2	2
chr1	3153181	3153183	1	6	6	B	G	+	4	4	-	2	2
chr1	3153311	3153313	1	3	3	-	G	+	0	0	-	3	3
chr1	3153337	3153339	0.5	2	1	-	G	+	0	0	-	2	1
chr1	3153605	3153607	1	6	6	B	G	+	3	3	-	3	3
chr1	3153830	3153832	1	4	4	B	G	+	1	1	-	3	3
chr1	3154349	3154351	1	13	13	B	G	+	8	8	-	5	5
chr1	3154351	3154353	1	12	12	B	G	+	7	7	-	5	5
chr1	3154375	3154377	0.889	18	16	B	G	+	9	9	-	9	7
chr1	3154461	3154463	1	17	17	B	G	+	6	6	-	11	11
chr1	3154507	3154509	0.824	17	14	B	G	+	5	5	-	12	9
chr1	3154518	3154520	0.934	15	14	B	G	+	4	3	-	11	11
chr1	3154573	3154575	0.834	12	10	B	G	+	5	4	-	7	6
chr1	3154607	3154609	0.556	9	5	B	G	+	5	2	-	4	3
chr1	3154644	3154646	0.8	10	8	B	G	+	7	6	-	3	2
chr1	3154657	3154659	0.91	11	10	B	G	+	7	7	-	4	3
chr1	3154671	3154673	1	12	12	B	G	+	8	8	-	4	4
chr1	3154730	3154732	1	13	13	B	G	+	8	8	-	5	5
chr1	3154920	3154922	0.858	14	12	B	G	+	9	7	-	5	5
chr1	3154950	3154952	0.778	18	14	B	G	+	14	11	-	4	3
chr1	3155082	3155084	1	23	23	B	G	+	20	20	-	3	3
chr1	3155203	3155205	0.91	11	10	B	G	+	9	8	-	2	2
chr1	3155232	3155234	1	13	13	B	G	+	9	9	-	4	4
chr1	3155266	3155268	1	13	13	B	G	+	7	7	-	6	6
chr1	3155276	3155278	1	13	13	B	G	+	6	6	-	7	7
chr1	3155321	3155323	1	9	9	B	G	+	3	3	-	6	6
chr1	3155400	3155402	1	6	6	B	G	+	2	2	-	4	4
chr1	3155476	3155478	1	11	11	B	G	+	1	1	-	10	10
chr1	3155480	3155482	1	12	12	B	G	+	1	1	-	11	11
chr1	3155896	3155898	1	7	7	B	G	+	1	1	-	6	6
chr1	3155919	3155921	1	7	7	B	G	+	2	2	-	5	5
chr1	3155929	3155931	0.858	7	6	B	G	+	2	2	-	5	4
chr1	3155960	3155962	1	7	7	B	G	+	2	2	-	5	5
chr1	3155991	3155993	1	9	9	B	G	+	2	2	-	7	7
chr1	3155994	3155996	1	10	10	B	G	+	2	2	-	8	8
chr1	3156001	3156003	1	10	10	B	G	+	2	2	-	8	8
chr1	3156034	3156036	0.875	8	7	-	G	+	0	0	-	8	7
chr1	3156061	3156063	1	10	10	B	G	+	2	2	-	8	8
chr1	3156093	3156095	1	9	9	B	G	+	3	3	-	6	6
chr1	3156169	3156171	1	7	7	B	G	+	5	5	-	2	2
chr1	3156381	3156383	0.778	9	7	B	G	+	8	6	-	1	1
chr1	3156451	3156453	1	12	12	B	G	+	7	7	-	5	5
chr1	3156545	3156547	1	6	6	-	G	+	0	0	-	6	6
chr1	3156964	3156966	0.9	10	9	B	G	+	4	4	-	6	5
chr1	3156996	3156998	0.9	10	9	B	G	+	3	3	-	7	6
chr1	3157877	3157879	0.685	19	13	B	G	+	5	5	-	14	8
chr1	3158158	3158160	1	10	10	B	G	+	3	3	-	7	7
chr1	3158166	3158168	0.75	8	6	B	G	+	2	1	-	6	5
chr1	3158439	3158441	0.858	7	6	B	G	+	3	2	-	4	4
chr1	3158732	3158734	0.945	18	17	-	G	+	0	0	-	18	17
chr1	3158827	3158829	0.929	14	13	B	G	+	1	1	-	13	12
chr1	3159444	3159446	1	10	10	B	G	+	7	7	-	3	3
chr1	3159598	3159600	1	6	6	B	G	+	2	2	-	4	4
chr1	3159616	3159618	1	8	8	B	G	+	3	3	-	5	5
chr1	3160038	3160040	0.824	17	14	B	G	+	5	3	-	12	11
chr1	3160055	3160057	1	15	15	B	G	+	5	5	-	10	10
chr1	3160100	3160102	1	15	15	B	G	+	9	9	-	6	6
chr1	3160158	3160160	0.824	17	14	B	G	+	7	6	-	10	8
chr1	3160337	3160339	0.834	12	10	B	G	+	3	2	-	9	8
chr1	3160557	3160559	1	10	10	B	G	+	7	7	-	3	3
chr1	3160588	3160590	0.917	12	11	B	G	+	4	3	-	8	8
chr1	3160654	3160656	0.834	12	10	B	G	+	2	2	-	10	8
chr1	3160972	3160974	1	9	9	B	G	+	4	4	-	5	5
chr1	3161067	3161069	0.786	14	11	B	G	+	6	4	-	8	7
chr1	3161130	3161132	0.8	15	12	B	G	+	3	3	-	12	9
chr1	3161403	3161405	0.8	10	8	B	G	+	5	4	-	5	4
chr1	3161742	3161744	0.786	14	11	B	G	+	4	3	-	10	8
